order_id,user_id,order_date,product,category,quantity,amount,channel
SALE_00686,CASH_00087,2024-06-02,Americano with Milk,咖啡,1,34.0,cash
SALE_00687,CASH_00088,2024-06-03,Americano with Milk,咖啡,1,34.0,cash
SALE_00688,CASH_00089,2024-06-03,Americano with Milk,咖啡,1,34.0,cash
SALE_00689,ANON-0000-0000-0009,2024-06-03,Latte,咖啡,1,37.72,card
SALE_00690,ANON-0000-0000-0001,2024-06-03,Latte,咖啡,1,37.72,card
SALE_00691,ANON-0000-0000-0025,2024-06-03,Cappuccino,咖啡,1,37.72,card
SALE_00692,ANON-0000-0000-0191,2024-06-03,Latte,咖啡,1,37.72,card
SALE_00693,ANON-0000-0000-0024,2024-06-03,Americano with Milk,咖啡,1,32.82,card
SALE_00694,ANON-0000-0000-0258,2024-06-04,Cortado,其他,1,27.92,card
SALE_00695,ANON-0000-0000-0260,2024-06-04,Americano with Milk,咖啡,1,32.82,card
SALE_00696,ANON-0000-0000-0260,2024-06-04,Americano with Milk,咖啡,1,32.82,card
SALE_00697,ANON-0000-0000-0260,2024-06-04,Americano with Milk,咖啡,1,32.82,card
SALE_00698,ANON-0000-0000-0259,2024-06-04,Americano with Milk,咖啡,1,32.82,card
SALE_00699,ANON-0000-0000-0256,2024-06-04,Hot Chocolate,热饮,1,37.72,card
SALE_00700,ANON-0000-0000-0257,2024-06-04,Cappuccino,咖啡,1,37.72,card
SALE_00701,ANON-0000-0000-0192,2024-06-04,Cortado,其他,1,27.92,card
SALE_00702,ANON-0000-0000-0255,2024-06-04,Latte,咖啡,1,37.72,card
SALE_00703,ANON-0000-0000-0254,2024-06-04,Hot Chocolate,热饮,1,37.72,card
SALE_00704,ANON-0000-0000-0254,2024-06-04,Latte,咖啡,1,37.72,card
SALE_00705,ANON-0000-0000-0097,2024-06-04,Americano with Milk,咖啡,1,32.82,card
SALE_00706,ANON-0000-0000-0141,2024-06-04,Cortado,其他,1,27.92,card
SALE_00707,ANON-0000-0000-0192,2024-06-04,Cappuccino,咖啡,1,37.72,card
SALE_00708,ANON-0000-0000-0220,2024-06-05,Cortado,其他,1,27.92,card
SALE_00709,ANON-0000-0000-0264,2024-06-05,Latte,咖啡,1,37.72,card
SALE_00710,ANON-0000-0000-0263,2024-06-05,Americano with Milk,咖啡,1,32.82,card
SALE_00711,ANON-0000-0000-0097,2024-06-05,Americano with Milk,咖啡,1,32.82,card
SALE_00712,ANON-0000-0000-0220,2024-06-05,Cocoa,其他,1,37.72,card
SALE_00713,ANON-0000-0000-0262,2024-06-05,Americano,咖啡,1,27.92,card
SALE_00714,ANON-0000-0000-0261,2024-06-05,Cappuccino,咖啡,1,37.72,card
SALE_00715,ANON-0000-0000-0261,2024-06-05,Cappuccino,咖啡,1,37.72,card
SALE_00716,ANON-0000-0000-0001,2024-06-05,Latte,咖啡,1,37.72,card
SALE_00717,ANON-0000-0000-0267,2024-06-06,Latte,咖啡,1,37.72,card
SALE_00718,ANON-0000-0000-0206,2024-06-06,Americano with Milk,咖啡,1,32.82,card
SALE_00719,ANON-0000-0000-0206,2024-06-06,Cappuccino,咖啡,1,37.72,card
SALE_00720,ANON-0000-0000-0267,2024-06-06,Latte,咖啡,1,37.72,card
SALE_00721,ANON-0000-0000-0267,2024-06-06,Latte,咖啡,1,37.72,card
SALE_00722,ANON-0000-0000-0224,2024-06-06,Americano with Milk,咖啡,1,32.82,card
SALE_00723,ANON-0000-0000-0265,2024-06-06,Americano,咖啡,1,27.92,card
SALE_00724,ANON-0000-0000-0001,2024-06-06,Latte,咖啡,1,37.72,card
SALE_00725,ANON-0000-0000-0097,2024-06-06,Americano with Milk,咖啡,1,32.82,card
SALE_00726,ANON-0000-0000-0097,2024-06-06,Americano with Milk,咖啡,1,32.82,card
SALE_00727,ANON-0000-0000-0266,2024-06-06,Cappuccino,咖啡,1,37.72,card
SALE_00728,ANON-0000-0000-0270,2024-06-07,Cortado,其他,1,27.92,card
SALE_00729,ANON-0000-0000-0164,2024-06-07,Americano with Milk,咖啡,1,32.82,card
SALE_00730,ANON-0000-0000-0270,2024-06-07,Cortado,其他,1,27.92,card
SALE_00731,ANON-0000-0000-0269,2024-06-07,Espresso,咖啡,1,23.02,card
SALE_00732,ANON-0000-0000-0268,2024-06-07,Cappuccino,咖啡,1,37.72,card
SALE_00733,ANON-0000-0000-0271,2024-06-08,Cortado,其他,1,27.92,card
SALE_00734,ANON-0000-0000-0097,2024-06-08,Americano with Milk,咖啡,1,32.82,card
SALE_00735,ANON-0000-0000-0134,2024-06-08,Cappuccino,咖啡,1,37.72,card
SALE_00736,ANON-0000-0000-0134,2024-06-08,Cappuccino,咖啡,1,37.72,card
SALE_00737,ANON-0000-0000-0280,2024-06-09,Americano,咖啡,1,27.92,card
SALE_00738,ANON-0000-0000-0279,2024-06-09,Americano with Milk,咖啡,1,32.82,card
SALE_00739,ANON-0000-0000-0278,2024-06-09,Cappuccino,咖啡,1,37.72,card
SALE_00740,ANON-0000-0000-0277,2024-06-09,Cortado,其他,1,27.92,card
SALE_00741,ANON-0000-0000-0276,2024-06-09,Latte,咖啡,1,37.72,card
SALE_00742,ANON-0000-0000-0276,2024-06-09,Americano with Milk,咖啡,1,32.82,card
SALE_00743,ANON-0000-0000-0276,2024-06-09,Latte,咖啡,1,37.72,card
SALE_00744,ANON-0000-0000-0274,2024-06-09,Espresso,咖啡,1,23.02,card
SALE_00745,ANON-0000-0000-0141,2024-06-09,Cortado,其他,1,27.92,card
SALE_00746,ANON-0000-0000-0273,2024-06-09,Cappuccino,咖啡,1,37.72,card
SALE_00747,ANON-0000-0000-0272,2024-06-09,Latte,咖啡,1,37.72,card
SALE_00748,ANON-0000-0000-0097,2024-06-09,Latte,咖啡,1,37.72,card
SALE_00749,ANON-0000-0000-0275,2024-06-09,Cappuccino,咖啡,1,37.72,card
SALE_00750,ANON-0000-0000-0281,2024-06-10,Cappuccino,咖啡,1,37.72,card
SALE_00751,ANON-0000-0000-0097,2024-06-10,Latte,咖啡,1,37.72,card
SALE_00752,ANON-0000-0000-0282,2024-06-10,Hot Chocolate,热饮,1,37.72,card
SALE_00753,ANON-0000-0000-0282,2024-06-10,Hot Chocolate,热饮,1,37.72,card
SALE_00754,ANON-0000-0000-0283,2024-06-10,Latte,咖啡,1,37.72,card
SALE_00755,ANON-0000-0000-0283,2024-06-10,Latte,咖啡,1,37.72,card
SALE_00756,ANON-0000-0000-0287,2024-06-11,Americano with Milk,咖啡,1,32.82,card
SALE_00757,ANON-0000-0000-0287,2024-06-11,Americano with Milk,咖啡,1,32.82,card
SALE_00758,ANON-0000-0000-0286,2024-06-11,Hot Chocolate,热饮,1,37.72,card
SALE_00759,ANON-0000-0000-0285,2024-06-11,Latte,咖啡,1,37.72,card
SALE_00760,ANON-0000-0000-0284,2024-06-11,Americano with Milk,咖啡,1,32.82,card
SALE_00761,ANON-0000-0000-0285,2024-06-11,Latte,咖啡,1,37.72,card
SALE_00762,ANON-0000-0000-0288,2024-06-12,Hot Chocolate,热饮,1,37.72,card
SALE_00763,ANON-0000-0000-0289,2024-06-12,Cappuccino,咖啡,1,37.72,card
SALE_00764,ANON-0000-0000-0283,2024-06-12,Latte,咖啡,1,37.72,card
SALE_00765,ANON-0000-0000-0290,2024-06-12,Latte,咖啡,1,37.72,card
SALE_00766,ANON-0000-0000-0256,2024-06-12,Hot Chocolate,热饮,1,37.72,card
SALE_00767,ANON-0000-0000-0291,2024-06-12,Americano with Milk,咖啡,1,32.82,card
SALE_00768,ANON-0000-0000-0294,2024-06-13,Americano with Milk,咖啡,1,32.82,card
SALE_00769,ANON-0000-0000-0009,2024-06-13,Americano with Milk,咖啡,1,32.82,card
SALE_00770,ANON-0000-0000-0295,2024-06-13,Espresso,咖啡,1,23.02,card
SALE_00771,ANON-0000-0000-0012,2024-06-13,Espresso,咖啡,1,23.02,card
SALE_00772,ANON-0000-0000-0012,2024-06-13,Americano with Milk,咖啡,1,32.82,card
SALE_00773,ANON-0000-0000-0296,2024-06-13,Latte,咖啡,1,37.72,card
SALE_00774,ANON-0000-0000-0293,2024-06-13,Americano with Milk,咖啡,1,32.82,card
SALE_00775,ANON-0000-0000-0141,2024-06-13,Cortado,其他,1,27.92,card
SALE_00776,ANON-0000-0000-0009,2024-06-13,Americano with Milk,咖啡,1,32.82,card
SALE_00777,ANON-0000-0000-0097,2024-06-13,Latte,咖啡,1,37.72,card
SALE_00778,ANON-0000-0000-0292,2024-06-13,Americano,咖啡,1,27.92,card
SALE_00779,ANON-0000-0000-0295,2024-06-13,Hot Chocolate,热饮,1,37.72,card
SALE_00780,ANON-0000-0000-0097,2024-06-14,Latte,咖啡,1,37.72,card
SALE_00781,ANON-0000-0000-0298,2024-06-14,Americano with Milk,咖啡,1,32.82,card
SALE_00782,ANON-0000-0000-0141,2024-06-14,Cortado,其他,1,27.92,card
SALE_00783,ANON-0000-0000-0297,2024-06-14,Americano,咖啡,1,27.92,card
SALE_00784,ANON-0000-0000-0301,2024-06-15,Americano with Milk,咖啡,1,32.82,card
SALE_00785,ANON-0000-0000-0300,2024-06-15,Americano with Milk,咖啡,1,32.82,card
SALE_00786,ANON-0000-0000-0302,2024-06-15,Americano,咖啡,1,27.92,card
SALE_00787,ANON-0000-0000-0300,2024-06-15,Cocoa,其他,1,37.72,card
SALE_00788,ANON-0000-0000-0300,2024-06-15,Espresso,咖啡,1,23.02,card
SALE_00789,ANON-0000-0000-0300,2024-06-15,Americano with Milk,咖啡,1,32.82,card
SALE_00790,ANON-0000-0000-0300,2024-06-15,Latte,咖啡,1,37.72,card
SALE_00791,ANON-0000-0000-0299,2024-06-15,Cappuccino,咖啡,1,37.72,card
SALE_00792,ANON-0000-0000-0059,2024-06-16,Americano with Milk,咖啡,1,32.82,card
SALE_00793,ANON-0000-0000-0306,2024-06-16,Hot Chocolate,热饮,1,37.72,card
SALE_00794,ANON-0000-0000-0305,2024-06-16,Hot Chocolate,热饮,1,37.72,card
SALE_00795,ANON-0000-0000-0304,2024-06-16,Americano with Milk,咖啡,1,32.82,card
SALE_00796,ANON-0000-0000-0304,2024-06-16,Americano with Milk,咖啡,1,32.82,card
SALE_00797,ANON-0000-0000-0059,2024-06-16,Americano with Milk,咖啡,1,32.82,card
SALE_00798,ANON-0000-0000-0276,2024-06-16,Americano with Milk,咖啡,1,32.82,card
SALE_00799,ANON-0000-0000-0303,2024-06-16,Hot Chocolate,热饮,1,37.72,card
SALE_00800,ANON-0000-0000-0303,2024-06-16,Hot Chocolate,热饮,1,37.72,card
SALE_00801,ANON-0000-0000-0303,2024-06-16,Latte,咖啡,1,37.72,card
SALE_00802,ANON-0000-0000-0059,2024-06-16,Americano with Milk,咖啡,1,32.82,card
SALE_00803,ANON-0000-0000-0274,2024-06-16,Espresso,咖啡,1,23.02,card
SALE_00804,ANON-0000-0000-0009,2024-06-17,Americano with Milk,咖啡,1,32.82,card
SALE_00805,ANON-0000-0000-0309,2024-06-17,Americano,咖啡,1,27.92,card
SALE_00806,ANON-0000-0000-0012,2024-06-17,Americano,咖啡,1,27.92,card
SALE_00807,ANON-0000-0000-0012,2024-06-17,Cappuccino,咖啡,1,37.72,card
SALE_00808,ANON-0000-0000-0012,2024-06-17,Cappuccino,咖啡,1,37.72,card
SALE_00809,ANON-0000-0000-0042,2024-06-17,Cappuccino,咖啡,1,37.72,card
SALE_00810,ANON-0000-0000-0308,2024-06-17,Cortado,其他,1,27.92,card
SALE_00811,ANON-0000-0000-0308,2024-06-17,Cortado,其他,1,27.92,card
SALE_00812,ANON-0000-0000-0307,2024-06-17,Americano,咖啡,1,27.92,card
SALE_00813,ANON-0000-0000-0164,2024-06-17,Cappuccino,咖啡,1,37.72,card
SALE_00814,ANON-0000-0000-0012,2024-06-18,Americano with Milk,咖啡,1,32.82,card
SALE_00815,ANON-0000-0000-0012,2024-06-18,Americano with Milk,咖啡,1,32.82,card
SALE_00816,ANON-0000-0000-0310,2024-06-18,Cortado,其他,1,27.92,card
SALE_00817,ANON-0000-0000-0299,2024-06-18,Cappuccino,咖啡,1,37.72,card
SALE_00818,ANON-0000-0000-0154,2024-06-18,Cappuccino,咖啡,1,37.72,card
SALE_00819,ANON-0000-0000-0299,2024-06-18,Americano,咖啡,1,27.92,card
SALE_00820,ANON-0000-0000-0154,2024-06-18,Cappuccino,咖啡,1,37.72,card
SALE_00821,ANON-0000-0000-0192,2024-06-19,Americano with Milk,咖啡,1,32.82,card
SALE_00822,ANON-0000-0000-0009,2024-06-19,Americano with Milk,咖啡,1,32.82,card
SALE_00823,ANON-0000-0000-0153,2024-06-19,Latte,咖啡,1,37.72,card
SALE_00824,ANON-0000-0000-0153,2024-06-19,Cappuccino,咖啡,1,37.72,card
SALE_00825,ANON-0000-0000-0164,2024-06-19,Americano with Milk,咖啡,1,32.82,card
SALE_00826,ANON-0000-0000-0192,2024-06-19,Cappuccino,咖啡,1,37.72,card
SALE_00827,ANON-0000-0000-0313,2024-06-19,Latte,咖啡,1,37.72,card
SALE_00828,ANON-0000-0000-0312,2024-06-19,Americano,咖啡,1,27.92,card
SALE_00829,ANON-0000-0000-0141,2024-06-19,Cortado,其他,1,27.92,card
SALE_00830,ANON-0000-0000-0311,2024-06-19,Latte,咖啡,1,37.72,card
SALE_00831,ANON-0000-0000-0313,2024-06-19,Cocoa,其他,1,37.72,card
SALE_00832,ANON-0000-0000-0097,2024-06-20,Latte,咖啡,1,37.72,card
SALE_00833,ANON-0000-0000-0314,2024-06-20,Latte,咖啡,1,37.72,card
SALE_00834,ANON-0000-0000-0314,2024-06-20,Latte,咖啡,1,37.72,card
SALE_00835,ANON-0000-0000-0257,2024-06-20,Latte,咖啡,1,37.72,card
SALE_00836,ANON-0000-0000-0009,2024-06-20,Latte,咖啡,1,37.72,card
SALE_00837,ANON-0000-0000-0009,2024-06-20,Americano with Milk,咖啡,1,32.82,card
SALE_00838,ANON-0000-0000-0180,2024-06-21,Cappuccino,咖啡,1,37.72,card
SALE_00839,ANON-0000-0000-0311,2024-06-21,Americano with Milk,咖啡,1,32.82,card
SALE_00840,ANON-0000-0000-0180,2024-06-21,Americano,咖啡,1,27.92,card
SALE_00841,ANON-0000-0000-0180,2024-06-21,Cappuccino,咖啡,1,37.72,card
SALE_00842,ANON-0000-0000-0154,2024-06-21,Cappuccino,咖啡,1,37.72,card
SALE_00843,ANON-0000-0000-0154,2024-06-21,Cappuccino,咖啡,1,37.72,card
SALE_00844,ANON-0000-0000-0316,2024-06-21,Espresso,咖啡,1,23.02,card
SALE_00845,ANON-0000-0000-0012,2024-06-21,Americano with Milk,咖啡,1,32.82,card
SALE_00846,ANON-0000-0000-0012,2024-06-21,Americano with Milk,咖啡,1,32.82,card
SALE_00847,ANON-0000-0000-0315,2024-06-21,Americano,咖啡,1,27.92,card
SALE_00848,ANON-0000-0000-0311,2024-06-21,Latte,咖啡,1,37.72,card
SALE_00849,ANON-0000-0000-0009,2024-06-21,Latte,咖啡,1,37.72,card
SALE_00850,ANON-0000-0000-0141,2024-06-22,Cortado,其他,1,27.92,card
SALE_00851,ANON-0000-0000-0311,2024-06-22,Americano with Milk,咖啡,1,32.82,card
SALE_00852,ANON-0000-0000-0317,2024-06-22,Americano with Milk,咖啡,1,32.82,card
SALE_00853,ANON-0000-0000-0009,2024-06-22,Latte,咖啡,1,37.72,card
SALE_00854,ANON-0000-0000-0318,2024-06-22,Cappuccino,咖啡,1,37.72,card
SALE_00855,ANON-0000-0000-0320,2024-06-23,Latte,咖啡,1,37.72,card
SALE_00856,ANON-0000-0000-0320,2024-06-23,Cappuccino,咖啡,1,37.72,card
SALE_00857,ANON-0000-0000-0012,2024-06-23,Americano with Milk,咖啡,1,32.82,card
SALE_00858,ANON-0000-0000-0012,2024-06-23,Americano with Milk,咖啡,1,32.82,card
SALE_00859,ANON-0000-0000-0319,2024-06-23,Cappuccino,咖啡,1,37.72,card
SALE_00860,ANON-0000-0000-0164,2024-06-24,Americano with Milk,咖啡,1,32.82,card
SALE_00861,ANON-0000-0000-0180,2024-06-24,Cappuccino,咖啡,1,37.72,card
SALE_00862,ANON-0000-0000-0180,2024-06-24,Cappuccino,咖啡,1,37.72,card
SALE_00863,ANON-0000-0000-0321,2024-06-24,Latte,咖啡,1,37.72,card
SALE_00864,ANON-0000-0000-0203,2024-06-24,Cappuccino,咖啡,1,37.72,card
SALE_00865,ANON-0000-0000-0203,2024-06-24,Cappuccino,咖啡,1,37.72,card
SALE_00866,ANON-0000-0000-0040,2024-06-25,Americano with Milk,咖啡,1,32.82,card
SALE_00867,ANON-0000-0000-0322,2024-06-25,Latte,咖啡,1,37.72,card
SALE_00868,ANON-0000-0000-0012,2024-06-25,Americano with Milk,咖啡,1,32.82,card
SALE_00869,ANON-0000-0000-0203,2024-06-25,Cappuccino,咖啡,1,37.72,card
SALE_00870,ANON-0000-0000-0324,2024-06-26,Espresso,咖啡,1,23.02,card
SALE_00871,ANON-0000-0000-0206,2024-06-26,Americano with Milk,咖啡,1,32.82,card
SALE_00872,ANON-0000-0000-0009,2024-06-26,Cappuccino,咖啡,1,37.72,card
SALE_00873,ANON-0000-0000-0323,2024-06-26,Latte,咖啡,1,37.72,card
SALE_00874,ANON-0000-0000-0325,2024-06-26,Americano,咖啡,1,27.92,card
SALE_00875,ANON-0000-0000-0009,2024-06-26,Latte,咖啡,1,37.72,card
SALE_00876,ANON-0000-0000-0326,2024-06-27,Americano with Milk,咖啡,1,32.82,card
SALE_00877,ANON-0000-0000-0327,2024-06-27,Cortado,其他,1,27.92,card
SALE_00878,ANON-0000-0000-0328,2024-06-27,Americano with Milk,咖啡,1,32.82,card
SALE_00879,ANON-0000-0000-0329,2024-06-27,Cappuccino,咖啡,1,37.72,card
SALE_00880,ANON-0000-0000-0141,2024-06-28,Cortado,其他,1,27.92,card
SALE_00881,ANON-0000-0000-0274,2024-06-28,Espresso,咖啡,1,23.02,card
SALE_00882,ANON-0000-0000-0330,2024-06-28,Americano with Milk,咖啡,1,32.82,card
SALE_00883,ANON-0000-0000-0331,2024-06-28,Latte,咖啡,1,37.72,card
SALE_00884,ANON-0000-0000-0332,2024-06-28,Cappuccino,咖啡,1,37.72,card
SALE_00885,ANON-0000-0000-0009,2024-06-29,Latte,咖啡,1,37.72,card
SALE_00886,ANON-0000-0000-0335,2024-06-29,Hot Chocolate,热饮,1,37.72,card
SALE_00887,ANON-0000-0000-0335,2024-06-29,Cappuccino,咖啡,1,37.72,card
SALE_00888,ANON-0000-0000-0334,2024-06-29,Cappuccino,咖啡,1,37.72,card
SALE_00889,ANON-0000-0000-0097,2024-06-29,Americano with Milk,咖啡,1,32.82,card
SALE_00890,ANON-0000-0000-0333,2024-06-29,Americano with Milk,咖啡,1,32.82,card
SALE_00891,ANON-0000-0000-0333,2024-06-29,Americano with Milk,咖啡,1,32.82,card
SALE_00892,ANON-0000-0000-0334,2024-06-29,Cappuccino,咖啡,1,37.72,card
SALE_00893,ANON-0000-0000-0009,2024-06-30,Hot Chocolate,热饮,1,37.72,card
SALE_00894,ANON-0000-0000-0336,2024-06-30,Latte,咖啡,1,37.72,card
SALE_00895,ANON-0000-0000-0337,2024-06-30,Espresso,咖啡,1,23.02,card
SALE_00896,ANON-0000-0000-0097,2024-06-30,Americano with Milk,咖啡,1,32.82,card
SALE_00897,ANON-0000-0000-0338,2024-07-01,Cappuccino,咖啡,1,37.72,card
SALE_00898,ANON-0000-0000-0012,2024-07-01,Espresso,咖啡,1,23.02,card
SALE_00899,ANON-0000-0000-0339,2024-07-01,Cappuccino,咖啡,1,37.72,card
SALE_00900,ANON-0000-0000-0329,2024-07-02,Americano with Milk,咖啡,1,32.82,card
SALE_00901,ANON-0000-0000-0340,2024-07-02,Americano,咖啡,1,27.92,card
SALE_00902,ANON-0000-0000-0341,2024-07-02,Americano with Milk,咖啡,1,32.82,card
SALE_00903,ANON-0000-0000-0304,2024-07-02,Americano,咖啡,1,27.92,card
SALE_00904,ANON-0000-0000-0019,2024-07-02,Latte,咖啡,1,37.72,card
SALE_00905,ANON-0000-0000-0304,2024-07-02,Americano with Milk,咖啡,1,32.82,card
SALE_00906,ANON-0000-0000-0012,2024-07-03,Americano with Milk,咖啡,1,32.82,card
SALE_00907,ANON-0000-0000-0342,2024-07-03,Cappuccino,咖啡,1,37.72,card
SALE_00908,ANON-0000-0000-0343,2024-07-03,Cappuccino,咖啡,1,37.72,card
SALE_00909,ANON-0000-0000-0270,2024-07-03,Americano with Milk,咖啡,1,32.82,card
SALE_00910,ANON-0000-0000-0344,2024-07-03,Americano with Milk,咖啡,1,32.82,card
SALE_00911,ANON-0000-0000-0270,2024-07-03,Latte,咖啡,1,37.72,card
SALE_00912,ANON-0000-0000-0345,2024-07-03,Espresso,咖啡,1,23.02,card
SALE_00913,ANON-0000-0000-0346,2024-07-03,Cappuccino,咖啡,1,37.72,card
SALE_00914,ANON-0000-0000-0009,2024-07-03,Latte,咖啡,1,37.72,card
SALE_00915,ANON-0000-0000-0012,2024-07-04,Americano,咖啡,1,27.92,card
SALE_00916,ANON-0000-0000-0143,2024-07-04,Americano with Milk,咖啡,1,32.82,card
SALE_00917,ANON-0000-0000-0058,2024-07-05,Cocoa,其他,1,37.72,card
SALE_00918,ANON-0000-0000-0040,2024-07-05,Americano with Milk,咖啡,1,32.82,card
SALE_00919,ANON-0000-0000-0347,2024-07-05,Americano with Milk,咖啡,1,32.82,card
SALE_00920,ANON-0000-0000-0348,2024-07-05,Espresso,咖啡,1,23.02,card
SALE_00921,ANON-0000-0000-0099,2024-07-05,Americano,咖啡,1,27.92,card
SALE_00922,ANON-0000-0000-0349,2024-07-05,Espresso,咖啡,1,23.02,card
SALE_00923,ANON-0000-0000-0350,2024-07-05,Americano,咖啡,1,27.92,card
SALE_00924,ANON-0000-0000-0350,2024-07-05,Americano,咖啡,1,27.92,card
SALE_00925,ANON-0000-0000-0351,2024-07-05,Cappuccino,咖啡,1,37.72,card
SALE_00926,ANON-0000-0000-0351,2024-07-05,Americano with Milk,咖啡,1,32.82,card
SALE_00927,ANON-0000-0000-0012,2024-07-06,Americano with Milk,咖啡,1,27.92,card
SALE_00928,ANON-0000-0000-0012,2024-07-06,Latte,咖啡,1,32.82,card
SALE_00929,ANON-0000-0000-0009,2024-07-06,Latte,咖啡,1,32.82,card
SALE_00930,ANON-0000-0000-0009,2024-07-06,Latte,咖啡,1,32.82,card
SALE_00931,ANON-0000-0000-0352,2024-07-06,Latte,咖啡,1,37.72,card
SALE_00932,ANON-0000-0000-0303,2024-07-07,Cappuccino,咖啡,1,32.82,card
SALE_00933,ANON-0000-0000-0353,2024-07-07,Americano with Milk,咖啡,1,27.92,card
SALE_00934,ANON-0000-0000-0353,2024-07-07,Americano with Milk,咖啡,1,27.92,card
SALE_00935,ANON-0000-0000-0354,2024-07-07,Cappuccino,咖啡,1,32.82,card
SALE_00936,ANON-0000-0000-0354,2024-07-07,Cappuccino,咖啡,1,32.82,card
SALE_00937,ANON-0000-0000-0355,2024-07-07,Hot Chocolate,热饮,1,32.82,card
SALE_00938,ANON-0000-0000-0355,2024-07-07,Cocoa,其他,1,32.82,card
SALE_00939,ANON-0000-0000-0356,2024-07-07,Latte,咖啡,1,32.82,card
SALE_00940,ANON-0000-0000-0357,2024-07-07,Cappuccino,咖啡,1,32.82,card
SALE_00941,ANON-0000-0000-0358,2024-07-07,Hot Chocolate,热饮,1,32.82,card
SALE_00942,ANON-0000-0000-0359,2024-07-07,Americano with Milk,咖啡,1,27.92,card
SALE_00943,ANON-0000-0000-0019,2024-07-08,Latte,咖啡,1,32.82,card
SALE_00944,ANON-0000-0000-0363,2024-07-08,Americano with Milk,咖啡,1,27.92,card
SALE_00945,ANON-0000-0000-0360,2024-07-08,Latte,咖啡,1,32.82,card
SALE_00946,ANON-0000-0000-0361,2024-07-08,Americano,咖啡,1,23.02,card
SALE_00947,ANON-0000-0000-0362,2024-07-08,Americano,咖啡,1,23.02,card
SALE_00948,ANON-0000-0000-0333,2024-07-09,Americano with Milk,咖啡,1,27.92,card
SALE_00949,ANON-0000-0000-0276,2024-07-09,Americano with Milk,咖啡,1,27.92,card
SALE_00950,ANON-0000-0000-0194,2024-07-09,Americano with Milk,咖啡,1,27.92,card
SALE_00951,ANON-0000-0000-0194,2024-07-09,Cappuccino,咖啡,1,32.82,card
SALE_00952,ANON-0000-0000-0364,2024-07-09,Americano with Milk,咖啡,1,27.92,card
SALE_00953,ANON-0000-0000-0328,2024-07-10,Latte,咖啡,1,32.82,card
SALE_00954,ANON-0000-0000-0365,2024-07-10,Americano,咖啡,1,23.02,card
SALE_00955,ANON-0000-0000-0366,2024-07-10,Americano with Milk,咖啡,1,27.92,card
SALE_00956,ANON-0000-0000-0369,2024-07-11,Latte,咖啡,1,32.82,card
SALE_00957,ANON-0000-0000-0370,2024-07-11,Americano,咖啡,1,23.02,card
SALE_00958,ANON-0000-0000-0367,2024-07-11,Hot Chocolate,热饮,1,32.82,card
SALE_00959,ANON-0000-0000-0368,2024-07-11,Americano with Milk,咖啡,1,27.92,card
SALE_00960,ANON-0000-0000-0371,2024-07-12,Cortado,其他,1,23.02,card
SALE_00961,ANON-0000-0000-0372,2024-07-12,Hot Chocolate,热饮,1,32.82,card
SALE_00962,ANON-0000-0000-0178,2024-07-12,Hot Chocolate,热饮,1,32.82,card
SALE_00963,ANON-0000-0000-0177,2024-07-12,Hot Chocolate,热饮,1,32.82,card
SALE_00964,ANON-0000-0000-0179,2024-07-12,Hot Chocolate,热饮,1,32.82,card
SALE_00965,ANON-0000-0000-0365,2024-07-13,Latte,咖啡,1,32.82,card
SALE_00966,ANON-0000-0000-0365,2024-07-13,Latte,咖啡,1,32.82,card
SALE_00967,ANON-0000-0000-0376,2024-07-14,Latte,咖啡,1,32.82,card
SALE_00968,ANON-0000-0000-0375,2024-07-14,Americano,咖啡,1,23.02,card
SALE_00969,ANON-0000-0000-0374,2024-07-14,Latte,咖啡,1,32.82,card
SALE_00970,ANON-0000-0000-0373,2024-07-14,Cappuccino,咖啡,1,32.82,card
SALE_00971,ANON-0000-0000-0373,2024-07-14,Americano with Milk,咖啡,1,27.92,card
SALE_00972,ANON-0000-0000-0373,2024-07-14,Americano,咖啡,1,23.02,card
SALE_00973,ANON-0000-0000-0377,2024-07-15,Cappuccino,咖啡,1,32.82,card
SALE_00974,ANON-0000-0000-0378,2024-07-16,Americano with Milk,咖啡,1,27.92,card
SALE_00975,ANON-0000-0000-0367,2024-07-16,Hot Chocolate,热饮,1,32.82,card
SALE_00976,ANON-0000-0000-0379,2024-07-17,Americano with Milk,咖啡,1,27.92,card
SALE_00977,ANON-0000-0000-0383,2024-07-18,Latte,咖啡,1,32.82,card
SALE_00978,ANON-0000-0000-0383,2024-07-18,Hot Chocolate,热饮,1,32.82,card
SALE_00979,ANON-0000-0000-0009,2024-07-18,Latte,咖啡,1,32.82,card
SALE_00980,ANON-0000-0000-0382,2024-07-18,Cappuccino,咖啡,1,32.82,card
SALE_00981,ANON-0000-0000-0375,2024-07-18,Latte,咖啡,1,32.82,card
SALE_00982,ANON-0000-0000-0384,2024-07-18,Latte,咖啡,1,32.82,card
SALE_00983,ANON-0000-0000-0059,2024-07-18,Americano,咖啡,1,23.02,card
SALE_00984,ANON-0000-0000-0059,2024-07-18,Americano,咖啡,1,23.02,card
SALE_00985,ANON-0000-0000-0381,2024-07-18,Espresso,咖啡,1,18.12,card
SALE_00986,ANON-0000-0000-0380,2024-07-18,Americano with Milk,咖啡,1,27.92,card
SALE_00987,ANON-0000-0000-0059,2024-07-18,Cortado,其他,1,23.02,card
SALE_00988,ANON-0000-0000-0375,2024-07-19,Americano,咖啡,1,23.02,card
